timestamp,source_ip,destination_ip,protocol,port,packet_size,flag,label
2024-01-05 02:01:00+00:00,192.168.1.55,185.220.101.5,TCP,4444,253,PSH,c2
2024-01-06 00:07:00+00:00,192.168.1.88,203.0.113.99,TCP,8443,8388,PSH,data_exfiltration
2024-01-05 02:51:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,242,PSH,c2
2024-01-01 01:34:30+00:00,192.168.1.24,10.0.0.8,TCP,8080,1237,FIN,benign
2024-01-01 00:07:10+00:00,192.168.1.18,10.0.0.11,TCP,443,1061,ACK,benign
2024-01-01 00:45:40+00:00,192.168.1.48,10.0.0.15,HTTPS,53,1238,SYN-ACK,benign
2024-01-03 00:00:53+00:00,198.51.100.7,192.168.1.1,TCP,258,41,RST,scan
2024-01-01 00:16:50+00:00,192.168.1.44,10.0.0.14,HTTPS,80,1666,ACK,benign
2024-01-03 00:02:00.500000+00:00,198.51.100.7,192.168.1.1,TCP,215,69,SYN,scan
2024-01-05 01:11:00+00:00,192.168.1.55,194.165.16.5,TCP,8443,262,PSH,c2
2024-01-06 00:00:35+00:00,192.168.1.88,198.51.100.55,TCP,443,7966,PSH,data_exfiltration
2024-01-01 00:17:50+00:00,192.168.1.35,10.0.0.13,HTTPS,443,944,ACK,benign
2024-01-04 00:00:29.700000+00:00,119.23.155.186,192.168.1.100,TCP,443,58,UDP_FLOOD,ddos
2024-01-01 01:22:50+00:00,192.168.1.36,10.0.0.4,TCP,443,1093,FIN,benign
2024-01-06 00:12:55+00:00,192.168.1.88,198.51.100.55,TCP,8443,8400,PSH,data_exfiltration
2024-01-02 00:03:41+00:00,45.33.1.1,192.168.1.20,TCP,22,205,failed,brute_force
2024-01-02 00:01:36+00:00,45.33.1.2,192.168.1.20,TCP,22,203,failed,brute_force
2024-01-01 01:43:10+00:00,192.168.1.39,10.0.0.4,TCP,443,1336,FIN,benign
2024-01-03 00:00:58+00:00,198.51.100.7,192.168.1.1,TCP,936,73,RST,scan
2024-01-06 00:09:10+00:00,192.168.1.88,198.51.100.55,TCP,443,7734,ACK,data_exfiltration
2024-01-02 00:02:29+00:00,45.33.4.4,192.168.1.20,TCP,22,211,failed,brute_force
2024-01-03 00:00:23.500000+00:00,198.51.100.7,192.168.1.1,TCP,343,60,SYN,scan
2024-01-01 00:12:00+00:00,192.168.1.10,10.0.0.18,TCP,53,980,ACK,benign
2024-01-03 00:02:26.500000+00:00,203.0.113.5,192.168.1.1,TCP,919,59,SYN,scan
2024-01-03 00:02:20.500000+00:00,198.51.100.7,192.168.1.1,TCP,251,48,SYN,scan
2024-01-04 00:00:01.400000+00:00,4.90.197.60,192.168.1.100,TCP,443,65,SYN,ddos
2024-01-04 00:00:13.800000+00:00,87.163.242.199,192.168.1.100,TCP,80,57,SYN,ddos
2024-01-01 01:20:10+00:00,192.168.1.29,10.0.0.17,TCP,443,1185,SYN-ACK,benign
2024-01-03 00:00:39+00:00,198.51.100.7,192.168.1.1,TCP,904,65,SYN,scan
2024-01-01 01:24:20+00:00,192.168.1.31,10.0.0.2,UDP,80,1563,ACK,benign
2024-01-03 00:02:03.500000+00:00,203.0.113.5,192.168.1.1,TCP,521,63,SYN,scan
2024-01-06 00:03:00+00:00,192.168.1.88,198.51.100.55,TCP,8443,8903,PSH,data_exfiltration
2024-01-06 00:13:40+00:00,192.168.1.88,198.51.100.55,TCP,443,6947,PSH,data_exfiltration
2024-01-04 00:00:15.600000+00:00,233.195.139.12,192.168.1.100,UDP,443,71,SYN,ddos
2024-01-06 00:03:25+00:00,192.168.1.88,198.51.100.55,TCP,443,8249,PSH,data_exfiltration
2024-01-04 00:00:13.500000+00:00,254.40.32.197,192.168.1.100,UDP,80,67,SYN,ddos
2024-01-01 00:51:50+00:00,192.168.1.35,10.0.0.17,TCP,80,1040,SYN-ACK,benign
2024-01-02 00:05:02+00:00,45.33.3.4,192.168.1.10,TCP,22,238,failed,brute_force
2024-01-01 01:07:30+00:00,192.168.1.7,10.0.0.11,TCP,80,951,ACK,benign
2024-01-04 00:00:01+00:00,224.242.15.36,192.168.1.100,UDP,80,51,UDP_FLOOD,ddos
2024-01-04 00:00:32.900000+00:00,188.95.55.205,192.168.1.100,UDP,80,61,SYN,ddos
2024-01-01 00:51:30+00:00,192.168.1.18,10.0.0.5,TCP,80,1164,FIN,benign
2024-01-01 00:37:40+00:00,192.168.1.32,10.0.0.17,TCP,22,1345,ACK,benign
2024-01-06 00:02:40+00:00,192.168.1.88,198.51.100.55,TCP,8443,7665,PSH,data_exfiltration
2024-01-02 00:00:50+00:00,45.33.4.2,192.168.1.20,TCP,22,192,auth_fail,brute_force
2024-01-06 00:09:50+00:00,192.168.1.88,203.0.113.99,TCP,8443,7608,PSH,data_exfiltration
2024-01-04 00:00:06.300000+00:00,90.115.75.156,192.168.1.100,UDP,443,67,UDP_FLOOD,ddos
2024-01-05 02:15:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,256,ACK,c2
2024-01-01 00:24:40+00:00,192.168.1.13,10.0.0.4,HTTPS,8080,1429,FIN,benign
2024-01-04 00:00:23.400000+00:00,83.47.6.16,192.168.1.100,ICMP,443,65,UDP_FLOOD,ddos
2024-01-06 00:10:55+00:00,192.168.1.88,203.0.113.99,TCP,8443,8525,PSH,data_exfiltration
2024-01-02 00:04:25+00:00,45.33.4.3,192.168.1.20,TCP,22,181,login_failed,brute_force
2024-01-02 00:04:42+00:00,45.33.2.1,192.168.1.10,TCP,22,202,failed,brute_force
2024-01-02 00:02:56+00:00,45.33.2.3,192.168.1.10,TCP,22,220,SYN,brute_force
2024-01-01 01:35:50+00:00,192.168.1.39,10.0.0.13,UDP,80,1385,ACK,benign
2024-01-01 01:32:50+00:00,192.168.1.45,10.0.0.12,TCP,8080,867,PSH,benign
2024-01-03 00:02:02.500000+00:00,198.51.100.7,192.168.1.1,TCP,101,55,SYN,scan
2024-01-04 00:00:04+00:00,225.55.1.101,192.168.1.100,UDP,80,66,SYN,ddos
2024-01-04 00:00:02.700000+00:00,101.34.84.153,192.168.1.100,UDP,443,65,SYN,ddos
2024-01-03 00:01:25.500000+00:00,203.0.113.5,192.168.1.1,TCP,255,58,RST,scan
2024-01-04 00:00:12.200000+00:00,206.161.240.138,192.168.1.100,UDP,443,70,SYN,ddos
2024-01-01 00:47:40+00:00,192.168.1.19,10.0.0.12,TCP,443,1184,ACK,benign
2024-01-04 00:00:28.400000+00:00,202.210.150.46,192.168.1.100,UDP,443,65,SYN,ddos
2024-01-03 00:00:33.500000+00:00,198.51.100.7,192.168.1.1,TCP,954,47,RST,scan
2024-01-01 01:39:40+00:00,192.168.1.36,10.0.0.13,TCP,443,1535,ACK,benign
2024-01-02 00:04:32+00:00,45.33.3.4,192.168.1.10,TCP,22,211,auth_fail,brute_force
2024-01-04 00:00:14.100000+00:00,190.183.174.152,192.168.1.100,UDP,443,66,UDP_FLOOD,ddos
2024-01-04 00:00:31.700000+00:00,242.71.143.146,192.168.1.100,TCP,80,61,SYN,ddos
2024-01-04 00:00:26.700000+00:00,139.225.193.77,192.168.1.100,UDP,80,70,SYN,ddos
2024-01-03 00:00:25+00:00,198.51.100.7,192.168.1.1,TCP,139,57,SYN,scan
2024-01-03 00:02:00+00:00,198.51.100.7,192.168.1.1,TCP,281,71,RST,scan
2024-01-02 00:02:26+00:00,45.33.3.1,192.168.1.20,TCP,22,169,failed,brute_force
2024-01-02 00:04:04+00:00,45.33.3.4,192.168.1.10,TCP,22,172,failed,brute_force
2024-01-05 00:29:00+00:00,192.168.1.66,185.220.101.5,TCP,4444,259,ACK,c2
2024-01-03 00:01:47+00:00,198.51.100.7,192.168.1.1,TCP,568,68,SYN,scan
2024-01-02 00:01:47+00:00,45.33.2.3,192.168.1.10,TCP,22,203,login_failed,brute_force
2024-01-01 01:41:30+00:00,192.168.1.47,10.0.0.11,TCP,443,1025,SYN-ACK,benign
2024-01-06 00:13:55+00:00,192.168.1.88,198.51.100.55,TCP,443,8026,PSH,data_exfiltration
2024-01-04 00:00:24.400000+00:00,73.12.35.191,192.168.1.100,TCP,80,69,SYN,ddos
2024-01-04 00:00:10.200000+00:00,63.175.26.185,192.168.1.100,UDP,443,58,UDP_FLOOD,ddos
2024-01-03 00:00:10+00:00,198.51.100.7,192.168.1.1,TCP,576,58,SYN,scan
2024-01-01 01:22:10+00:00,192.168.1.26,10.0.0.17,UDP,80,1217,ACK,benign
2024-01-04 00:00:00+00:00,131.124.53.212,192.168.1.100,TCP,80,61,SYN,ddos
2024-01-01 00:46:10+00:00,192.168.1.1,10.0.0.19,UDP,80,917,ACK,benign
2024-01-06 00:01:45+00:00,192.168.1.88,198.51.100.55,TCP,443,8649,PSH,data_exfiltration
2024-01-01 00:59:40+00:00,192.168.1.6,10.0.0.14,TCP,443,1115,FIN,benign
2024-01-03 00:01:00+00:00,198.51.100.7,192.168.1.1,TCP,544,63,SYN,scan
2024-01-01 00:39:20+00:00,192.168.1.6,10.0.0.15,TCP,8080,1513,ACK,benign
2024-01-01 01:31:50+00:00,192.168.1.10,10.0.0.5,TCP,8080,1215,ACK,benign
2024-01-06 00:03:30+00:00,192.168.1.88,203.0.113.99,TCP,8443,7828,ACK,data_exfiltration
2024-01-05 02:42:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,250,PSH,c2
2024-01-01 00:34:40+00:00,192.168.1.3,10.0.0.7,TCP,80,1247,FIN,benign
2024-01-04 00:00:06.600000+00:00,183.254.50.142,192.168.1.100,TCP,80,68,UDP_FLOOD,ddos
2024-01-04 00:00:24+00:00,116.24.55.25,192.168.1.100,TCP,80,61,SYN,ddos
2024-01-01 00:09:40+00:00,192.168.1.14,10.0.0.9,HTTPS,80,1169,ACK,benign
2024-01-01 01:45:10+00:00,192.168.1.18,10.0.0.9,HTTPS,80,1328,ACK,benign
2024-01-06 00:11:20+00:00,192.168.1.88,203.0.113.99,TCP,443,7986,ACK,data_exfiltration
2024-01-06 00:02:50+00:00,192.168.1.88,203.0.113.99,TCP,8443,7122,ACK,data_exfiltration
2024-01-05 02:46:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,252,PSH,c2
2024-01-01 01:00:30+00:00,192.168.1.29,10.0.0.19,UDP,8080,1208,ACK,benign
2024-01-01 01:24:10+00:00,192.168.1.34,10.0.0.14,UDP,443,1463,ACK,benign
2024-01-03 00:01:27.500000+00:00,203.0.113.5,192.168.1.1,TCP,671,74,SYN,scan
2024-01-03 00:01:05.500000+00:00,198.51.100.7,192.168.1.1,TCP,366,79,RST,scan
2024-01-04 00:00:30.900000+00:00,169.58.184.152,192.168.1.100,UDP,443,67,SYN,ddos
2024-01-03 00:01:53+00:00,198.51.100.7,192.168.1.1,TCP,773,59,SYN,scan
2024-01-03 00:01:20.500000+00:00,203.0.113.5,192.168.1.1,TCP,1009,65,SYN,scan
2024-01-03 00:01:07+00:00,203.0.113.5,192.168.1.1,TCP,362,65,SYN,scan
2024-01-04 00:00:27.400000+00:00,86.133.4.164,192.168.1.100,TCP,80,69,SYN,ddos
2024-01-01 00:19:40+00:00,192.168.1.12,10.0.0.12,HTTPS,22,1175,PSH,benign
2024-01-03 00:02:09.500000+00:00,198.51.100.7,192.168.1.1,TCP,974,64,SYN,scan
2024-01-06 00:14:00+00:00,192.168.1.88,203.0.113.99,TCP,8443,8432,PSH,data_exfiltration
2024-01-01 01:27:00+00:00,192.168.1.20,10.0.0.3,TCP,22,1213,FIN,benign
2024-01-01 01:25:30+00:00,192.168.1.4,10.0.0.8,UDP,80,1144,PSH,benign
2024-01-01 00:13:30+00:00,192.168.1.40,10.0.0.17,HTTPS,443,902,FIN,benign
2024-01-02 00:04:15+00:00,45.33.2.2,192.168.1.20,TCP,22,248,failed,brute_force
2024-01-03 00:00:14+00:00,198.51.100.7,192.168.1.1,TCP,929,54,RST,scan
2024-01-01 01:03:20+00:00,192.168.1.46,10.0.0.4,TCP,80,1325,ACK,benign
2024-01-03 00:00:19.500000+00:00,198.51.100.7,192.168.1.1,TCP,766,61,SYN,scan
2024-01-05 00:38:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,266,PSH,c2
2024-01-01 00:14:00+00:00,192.168.1.45,10.0.0.2,TCP,80,1236,SYN-ACK,benign
2024-01-05 00:27:00+00:00,192.168.1.55,194.165.16.5,TCP,1337,262,PSH,c2
2024-01-01 00:54:50+00:00,192.168.1.22,10.0.0.8,TCP,443,1515,PSH,benign
2024-01-01 00:01:00+00:00,192.168.1.39,10.0.0.7,TCP,53,1033,FIN,benign
2024-01-02 00:01:25+00:00,45.33.3.4,192.168.1.10,TCP,22,192,login_failed,brute_force
2024-01-04 00:00:23.300000+00:00,82.181.243.64,192.168.1.100,UDP,443,63,SYN,ddos
2024-01-02 00:04:14+00:00,45.33.2.3,192.168.1.10,TCP,22,194,failed,brute_force
2024-01-02 00:03:33+00:00,45.33.3.3,192.168.1.20,TCP,22,165,SYN,brute_force
2024-01-01 01:15:10+00:00,192.168.1.17,10.0.0.9,TCP,443,1364,ACK,benign
2024-01-01 01:21:40+00:00,192.168.1.12,10.0.0.15,TCP,53,1411,ACK,benign
2024-01-04 00:00:16+00:00,206.231.56.104,192.168.1.100,UDP,80,56,UDP_FLOOD,ddos
2024-01-01 00:47:50+00:00,192.168.1.48,10.0.0.15,TCP,80,1203,ACK,benign
2024-01-02 00:04:48+00:00,45.33.3.4,192.168.1.10,TCP,22,210,login_failed,brute_force
2024-01-06 00:13:20+00:00,192.168.1.88,203.0.113.99,TCP,443,8621,PSH,data_exfiltration
2024-01-04 00:00:04.800000+00:00,109.191.246.91,192.168.1.100,UDP,80,67,SYN,ddos
2024-01-03 00:01:18+00:00,198.51.100.7,192.168.1.1,TCP,221,52,SYN,scan
2024-01-02 00:00:45+00:00,45.33.1.4,192.168.1.20,TCP,22,243,failed,brute_force
2024-01-05 01:16:00+00:00,192.168.1.55,194.165.16.5,TCP,8443,238,PSH,c2
2024-01-05 00:51:00+00:00,192.168.1.55,185.220.101.5,TCP,8443,257,ACK,c2
2024-01-04 00:00:30.800000+00:00,31.33.141.146,192.168.1.100,UDP,443,61,UDP_FLOOD,ddos
2024-01-04 00:00:27.900000+00:00,81.149.46.144,192.168.1.100,TCP,80,63,UDP_FLOOD,ddos
2024-01-04 00:00:21.800000+00:00,242.199.122.113,192.168.1.100,TCP,80,69,SYN,ddos
2024-01-04 00:00:08.500000+00:00,142.172.158.209,192.168.1.100,UDP,80,67,UDP_FLOOD,ddos
2024-01-05 00:00:00+00:00,192.168.1.55,194.165.16.5,TCP,8443,247,ACK,c2
2024-01-01 00:54:30+00:00,192.168.1.48,10.0.0.3,TCP,8080,1126,ACK,benign
2024-01-01 01:13:40+00:00,192.168.1.30,10.0.0.4,TCP,80,1085,ACK,benign
2024-01-02 00:01:54+00:00,45.33.4.2,192.168.1.20,TCP,22,185,login_failed,brute_force
2024-01-03 00:00:48.500000+00:00,198.51.100.7,192.168.1.1,TCP,898,69,RST,scan
2024-01-03 00:01:55+00:00,203.0.113.5,192.168.1.1,TCP,307,75,RST,scan
2024-01-04 00:00:31.500000+00:00,109.116.92.138,192.168.1.100,TCP,80,69,SYN,ddos
2024-01-01 00:29:30+00:00,192.168.1.30,10.0.0.18,HTTPS,80,1200,FIN,benign
2024-01-04 00:00:00.200000+00:00,246.161.200.216,192.168.1.100,TCP,80,61,UDP_FLOOD,ddos
2024-01-02 00:00:44+00:00,45.33.4.4,192.168.1.20,TCP,22,189,auth_fail,brute_force
2024-01-01 00:14:20+00:00,192.168.1.47,10.0.0.3,TCP,80,1514,SYN-ACK,benign
2024-01-06 00:04:50+00:00,192.168.1.88,203.0.113.99,TCP,8443,7024,PSH,data_exfiltration
2024-01-06 00:10:10+00:00,192.168.1.88,198.51.100.55,TCP,8443,7238,PSH,data_exfiltration
2024-01-01 01:16:10+00:00,192.168.1.23,10.0.0.18,TCP,53,1315,ACK,benign
2024-01-06 00:00:15+00:00,192.168.1.88,198.51.100.55,TCP,8443,6983,PSH,data_exfiltration
2024-01-01 00:09:00+00:00,192.168.1.44,10.0.0.5,TCP,443,1209,PSH,benign
2024-01-04 00:00:18.100000+00:00,109.31.229.240,192.168.1.100,TCP,443,64,SYN,ddos
2024-01-01 01:47:10+00:00,192.168.1.42,10.0.0.12,TCP,80,1200,ACK,benign
2024-01-02 00:00:17+00:00,45.33.4.3,192.168.1.20,TCP,22,221,auth_fail,brute_force
2024-01-01 00:36:50+00:00,192.168.1.1,10.0.0.10,TCP,80,993,FIN,benign
2024-01-01 00:18:50+00:00,192.168.1.41,10.0.0.8,TCP,443,1553,SYN-ACK,benign
2024-01-02 00:05:22+00:00,45.33.1.4,192.168.1.10,TCP,22,220,login_failed,brute_force
2024-01-03 00:01:59+00:00,203.0.113.5,192.168.1.1,TCP,1000,67,SYN,scan
2024-01-03 00:00:04.500000+00:00,198.51.100.7,192.168.1.1,TCP,25,76,SYN,scan
2024-01-01 00:29:00+00:00,192.168.1.44,10.0.0.19,TCP,80,1107,ACK,benign
2024-01-02 00:02:01+00:00,45.33.3.2,192.168.1.10,TCP,22,210,login_failed,brute_force
2024-01-01 01:38:10+00:00,192.168.1.17,10.0.0.12,TCP,443,1299,ACK,benign
2024-01-04 00:00:23.900000+00:00,49.164.21.37,192.168.1.100,UDP,443,67,SYN,ddos
2024-01-01 00:03:00+00:00,192.168.1.24,10.0.0.3,TCP,22,1241,SYN-ACK,benign
2024-01-01 01:10:30+00:00,192.168.1.25,10.0.0.12,TCP,80,505,FIN,benign
2024-01-04 00:00:02.300000+00:00,238.33.231.232,192.168.1.100,UDP,443,56,UDP_FLOOD,ddos
2024-01-01 00:47:30+00:00,192.168.1.35,10.0.0.17,TCP,80,718,FIN,benign
2024-01-04 00:00:26.300000+00:00,57.165.61.92,192.168.1.100,TCP,80,65,SYN,ddos
2024-01-01 01:11:20+00:00,192.168.1.6,10.0.0.5,TCP,22,1126,ACK,benign
2024-01-04 00:00:18.900000+00:00,33.238.81.42,192.168.1.100,UDP,443,62,UDP_FLOOD,ddos
2024-01-03 00:02:44+00:00,198.51.100.7,192.168.1.1,TCP,452,58,SYN,scan
2024-01-02 00:00:09+00:00,45.33.3.1,192.168.1.20,TCP,22,192,login_failed,brute_force
2024-01-01 00:05:10+00:00,192.168.1.42,10.0.0.4,TCP,80,1457,ACK,benign
2024-01-02 00:04:40+00:00,45.33.2.4,192.168.1.20,TCP,22,231,auth_fail,brute_force
2024-01-02 00:01:02+00:00,45.33.4.2,192.168.1.10,TCP,22,198,auth_fail,brute_force
2024-01-03 00:00:02+00:00,198.51.100.7,192.168.1.1,TCP,180,42,SYN,scan
2024-01-01 00:35:40+00:00,192.168.1.2,10.0.0.13,UDP,443,833,FIN,benign
2024-01-02 00:02:33+00:00,45.33.1.3,192.168.1.10,TCP,22,238,failed,brute_force
2024-01-01 00:54:20+00:00,192.168.1.33,10.0.0.3,TCP,8080,1265,ACK,benign
2024-01-01 01:33:20+00:00,192.168.1.36,10.0.0.14,TCP,80,850,ACK,benign
2024-01-03 00:01:01+00:00,203.0.113.5,192.168.1.1,TCP,997,53,RST,scan
2024-01-02 00:00:40+00:00,45.33.3.3,192.168.1.20,TCP,22,206,login_failed,brute_force
2024-01-04 00:00:25.800000+00:00,203.216.198.61,192.168.1.100,UDP,443,63,UDP_FLOOD,ddos
2024-01-03 00:01:39.500000+00:00,198.51.100.7,192.168.1.1,TCP,226,69,SYN,scan
2024-01-01 00:56:50+00:00,192.168.1.30,10.0.0.13,UDP,80,1316,ACK,benign
2024-01-01 01:44:50+00:00,192.168.1.43,10.0.0.2,UDP,80,1146,ACK,benign
2024-01-01 00:24:30+00:00,192.168.1.42,10.0.0.5,UDP,443,1050,SYN-ACK,benign
2024-01-03 00:02:39.500000+00:00,203.0.113.5,192.168.1.1,TCP,689,68,SYN,scan
2024-01-01 01:00:00+00:00,192.168.1.41,10.0.0.8,UDP,80,1056,ACK,benign
2024-01-01 00:13:50+00:00,192.168.1.16,10.0.0.1,UDP,80,792,ACK,benign
2024-01-01 00:08:00+00:00,192.168.1.26,10.0.0.6,TCP,80,1002,SYN-ACK,benign
2024-01-01 01:18:00+00:00,192.168.1.45,10.0.0.18,UDP,80,1313,ACK,benign
2024-01-01 00:25:50+00:00,192.168.1.37,10.0.0.6,HTTPS,443,1343,SYN-ACK,benign
2024-01-02 00:01:52+00:00,45.33.3.2,192.168.1.20,TCP,22,221,failed,brute_force
2024-01-03 00:02:04.500000+00:00,203.0.113.5,192.168.1.1,TCP,309,59,SYN,scan
2024-01-03 00:01:45+00:00,198.51.100.7,192.168.1.1,TCP,836,62,SYN,scan
2024-01-04 00:00:08.200000+00:00,12.237.66.2,192.168.1.100,ICMP,443,65,SYN,ddos
2024-01-03 00:01:46+00:00,198.51.100.7,192.168.1.1,TCP,545,67,SYN,scan
2024-01-04 00:00:31+00:00,201.128.31.55,192.168.1.100,TCP,443,61,SYN,ddos
2024-01-01 01:23:20+00:00,192.168.1.37,10.0.0.7,TCP,53,1187,ACK,benign
2024-01-05 01:54:00+00:00,192.168.1.55,185.220.101.5,TCP,1337,253,ACK,c2
2024-01-01 00:29:50+00:00,192.168.1.28,10.0.0.6,UDP,443,1216,SYN-ACK,benign
2024-01-03 00:00:28.500000+00:00,198.51.100.7,192.168.1.1,TCP,525,64,SYN,scan
2024-01-05 01:45:00+00:00,192.168.1.55,194.165.16.5,TCP,4444,242,PSH,c2
2024-01-02 00:04:50+00:00,45.33.4.1,192.168.1.10,TCP,22,168,auth_fail,brute_force
2024-01-03 00:02:43+00:00,198.51.100.7,192.168.1.1,TCP,911,69,SYN,scan
2024-01-04 00:00:29.900000+00:00,65.134.178.22,192.168.1.100,UDP,443,65,UDP_FLOOD,ddos
2024-01-01 01:28:00+00:00,192.168.1.43,10.0.0.5,UDP,22,1443,FIN,benign
2024-01-01 00:57:40+00:00,192.168.1.5,10.0.0.7,TCP,443,1368,ACK,benign
2024-01-04 00:00:06.700000+00:00,118.202.227.137,192.168.1.100,TCP,443,61,SYN,ddos
2024-01-06 00:11:15+00:00,192.168.1.88,198.51.100.55,TCP,443,7864,PSH,data_exfiltration
2024-01-03 00:00:30+00:00,203.0.113.5,192.168.1.1,TCP,836,62,SYN,scan
2024-01-06 00:12:15+00:00,192.168.1.88,203.0.113.99,TCP,8443,8802,PSH,data_exfiltration
2024-01-04 00:00:12.100000+00:00,28.213.123.239,192.168.1.100,ICMP,80,65,SYN,ddos
2024-01-01 01:40:10+00:00,192.168.1.19,10.0.0.2,TCP,443,1182,FIN,benign
2024-01-03 00:02:25.500000+00:00,198.51.100.7,192.168.1.1,TCP,446,67,RST,scan
2024-01-01 00:40:30+00:00,192.168.1.6,10.0.0.19,TCP,22,1411,SYN-ACK,benign
2024-01-04 00:00:01.600000+00:00,210.29.151.245,192.168.1.100,UDP,80,65,UDP_FLOOD,ddos
2024-01-03 00:00:38.500000+00:00,198.51.100.7,192.168.1.1,TCP,1017,48,SYN,scan
2024-01-04 00:00:15.500000+00:00,136.10.201.113,192.168.1.100,TCP,443,69,UDP_FLOOD,ddos
2024-01-01 00:52:00+00:00,192.168.1.16,10.0.0.9,UDP,22,1534,ACK,benign
2024-01-01 01:12:30+00:00,192.168.1.44,10.0.0.8,TCP,8080,1391,FIN,benign
2024-01-06 00:06:05+00:00,192.168.1.88,198.51.100.55,TCP,443,7684,PSH,data_exfiltration
2024-01-04 00:00:00.800000+00:00,232.242.215.128,192.168.1.100,UDP,80,63,SYN,ddos
2024-01-01 00:51:20+00:00,192.168.1.46,10.0.0.1,HTTPS,53,1120,SYN-ACK,benign
2024-01-01 01:11:40+00:00,192.168.1.43,10.0.0.10,UDP,443,1202,FIN,benign
2024-01-02 00:00:00+00:00,45.33.1.4,192.168.1.20,TCP,22,221,auth_fail,brute_force
2024-01-01 01:01:40+00:00,192.168.1.32,10.0.0.10,TCP,22,1007,SYN-ACK,benign
2024-01-01 01:34:20+00:00,192.168.1.9,10.0.0.9,TCP,80,1183,FIN,benign
2024-01-02 00:05:19+00:00,45.33.2.3,192.168.1.10,TCP,22,166,auth_fail,brute_force
2024-01-01 00:30:10+00:00,192.168.1.39,10.0.0.5,TCP,22,1058,PSH,benign
2024-01-04 00:00:04.200000+00:00,207.237.26.121,192.168.1.100,UDP,443,67,SYN,ddos
2024-01-01 01:43:30+00:00,192.168.1.42,10.0.0.19,TCP,80,1542,ACK,benign
2024-01-02 00:02:38+00:00,45.33.4.4,192.168.1.20,TCP,22,188,failed,brute_force
2024-01-03 00:01:41+00:00,198.51.100.7,192.168.1.1,TCP,618,74,RST,scan
2024-01-02 00:04:52+00:00,45.33.3.4,192.168.1.10,TCP,22,185,login_failed,brute_force
2024-01-04 00:00:10.100000+00:00,98.30.72.103,192.168.1.100,UDP,80,73,SYN,ddos
2024-01-06 00:01:15+00:00,192.168.1.88,203.0.113.99,TCP,8443,8723,PSH,data_exfiltration
2024-01-02 00:04:22+00:00,45.33.4.3,192.168.1.20,TCP,22,199,failed,brute_force
2024-01-03 00:00:41.500000+00:00,198.51.100.7,192.168.1.1,TCP,410,52,RST,scan
2024-01-01 00:49:20+00:00,192.168.1.8,10.0.0.3,UDP,8080,1152,ACK,benign
2024-01-02 00:05:06+00:00,45.33.1.3,192.168.1.20,TCP,22,212,failed,brute_force
2024-01-01 01:16:50+00:00,192.168.1.1,10.0.0.12,HTTPS,22,855,FIN,benign
2024-01-03 00:02:36+00:00,198.51.100.7,192.168.1.1,TCP,168,52,SYN,scan
2024-01-03 00:01:33+00:00,203.0.113.5,192.168.1.1,TCP,732,67,SYN,scan
2024-01-01 01:02:50+00:00,192.168.1.31,10.0.0.1,TCP,53,1512,ACK,benign
2024-01-02 00:02:18+00:00,45.33.3.3,192.168.1.20,TCP,22,206,auth_fail,brute_force
2024-01-03 00:00:56+00:00,198.51.100.7,192.168.1.1,TCP,88,45,RST,scan
2024-01-01 00:17:30+00:00,192.168.1.17,10.0.0.19,UDP,80,1425,PSH,benign
2024-01-01 00:21:00+00:00,192.168.1.44,10.0.0.5,TCP,443,1327,ACK,benign
2024-01-06 00:14:10+00:00,192.168.1.88,198.51.100.55,TCP,443,8838,PSH,data_exfiltration
2024-01-02 00:02:58+00:00,45.33.1.3,192.168.1.20,TCP,22,210,failed,brute_force
2024-01-01 00:59:10+00:00,192.168.1.30,10.0.0.1,TCP,80,1274,SYN-ACK,benign
2024-01-04 00:00:29.600000+00:00,100.216.204.43,192.168.1.100,UDP,443,68,SYN,ddos
2024-01-02 00:00:22+00:00,45.33.3.4,192.168.1.10,TCP,22,220,failed,brute_force
2024-01-02 00:02:32+00:00,45.33.2.2,192.168.1.20,TCP,22,222,failed,brute_force
2024-01-05 00:30:00+00:00,192.168.1.55,185.220.101.5,TCP,8443,265,ACK,c2
2024-01-01 00:34:50+00:00,192.168.1.49,10.0.0.3,TCP,443,1473,FIN,benign
2024-01-04 00:00:17.200000+00:00,77.183.119.36,192.168.1.100,UDP,443,66,SYN,ddos
2024-01-01 00:23:20+00:00,192.168.1.14,10.0.0.2,TCP,80,1666,SYN-ACK,benign
2024-01-06 00:12:25+00:00,192.168.1.88,203.0.113.99,TCP,443,8602,PSH,data_exfiltration
2024-01-04 00:00:01.900000+00:00,57.235.209.186,192.168.1.100,UDP,80,66,UDP_FLOOD,ddos
2024-01-05 02:27:00+00:00,192.168.1.66,185.220.101.5,TCP,4444,277,PSH,c2
2024-01-04 00:00:25.400000+00:00,167.77.37.81,192.168.1.100,TCP,443,66,SYN,ddos
2024-01-03 00:01:35.500000+00:00,198.51.100.7,192.168.1.1,TCP,756,50,SYN,scan
2024-01-04 00:00:07.300000+00:00,86.149.188.116,192.168.1.100,ICMP,443,60,UDP_FLOOD,ddos
